,descricao,calculado,correto,volumeTipo,qtdInsumos,farma,incerteza,ajuste,criado
4786,20 ENV | GLUTAMINA  2500MG,21.414049999999996,52.6,ENV,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:34:14
4787,10 G   | CISTEAMINA  5%; CREME NAO IONICO  10G,6.760680000000001,34.1,G,2,EE33A967-FAA2-41DD-B4B3-BAFAEF966949,0,0,2020-07-15 13:33:30
4788,10 ML  | CICLOPIROX  10%; FLUCONAZOL  1%; ESMALTE BASE  10ML,20.7696058,54.5,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-15 13:33:19
4789,10 ML  | VIT K  120MCG; VIT D3   5000UI; VIT A  1000UI; TOCOTRIENOL  30MCG; OLEO DE GIRASSOL 0.400ML,0.471548,52.0,ML,5,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-15 13:33:08
4790,30 CAP | VERBASNOL 10% 0.500MG,0.015893684999999998,32.0,CAP,1,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-15 13:33:08
4791,100 ML  | PIROCTONE OLAMINA 0.500%; PIRITIONATO DE ZINCO  2%; MENTA EXT GLIC  5%; ALOE VERA EXT GLICOL  2%; MENTOL  2%; GLICERINA XXX1  2%; PCA-NA  2%; CAPSAICINA 0.002%; GINKGO BILOBA EXTRATO GLICOLIC  5%; PRE SHAMPOO DS   100ML,51.87232177800001,82.71,ML,10,2011EEE7-C45F-4705-B88A-8AB964969103,0,0,2020-07-15 13:33:07
4792,100 ML  | MINOXIDIL  5%; LOCAO CAPILAR  100ML,40.895464000000004,61.0,ML,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:32:19
4793,20 G   | UREIA  40%; CETOCONAZOL  2%; CREME - CASA VERDE  20G,6.3074672000000005,46.0,G,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:32:19
4794,60 CAP | CETIRIZINE  10MG; CIMETIDINE  200MG,65.23221600000001,86.0,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:32:15
4795,90 CAP | MULUNGU  300MG; MELISSA OFICINALIS  250MG; GABA  250MG; 5 HTP  200MG,344.70845099999997,349.1,CAP,4,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-15 13:31:25
4796,30 G   | AC.GLICOLICO  10%; AC.MANDELICO  10%; ACQUA LICORICE PT 40  5%; ALFA BISABOLOL  5%; AC.KOJICO  5%; GEL TRANSDERMICO  30G,68406.94360259999,88.0,G,6,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:31:18
4797,50 ML  | OLEO ROSA MOSQUETA  50ML,155.9757675,40.5,ML,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:31:18
4798,30 G   | UREIA  30%; OLEO DE AMENDOAS DOCE  8%; ACIDO SALICILICO  10%; CLOBETASOL 0.050%; BASE POMADA CREMOSA  30G,10.01847045,45.0,G,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-15 13:31:14
4799,400 ML  | MINOXIDIL*  5%; PROPILENOGLICOL*  8%; BIOEX CAPILAR*  3%; LOCAO CAPILAR*  400ML,230.10219360000002,394.0,ML,4,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,4,0,2020-07-15 13:31:09
4800,30 CAP | PIRIDOXAL 5 FOSFATO  30MG; ASPARTATO MAGNESIO  250MG; FOSFOLIPIDEOS CAVIAR  100MG; CAVALINHA   100MG; VITEX AGNUS CASTUS  50MG; 5 HTP  50MG,116.33960970000001,108.0,CAP,6,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-15 13:31:08
4801,60 CAP | MELATONINA  5MG; TAURINA  70MG; GLICINA  60MG; L THEANINA  70MG,91.814052,64.0,CAP,4,7DB26D58-B07D-4DF8-97C0-65F5648320E3,1,0,2020-07-15 13:31:08
4802,30 CAP | ESPIRONOLACTONA  50MG,20.531313,45.0,CAP,1,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-15 13:31:08
4803,60 CAP | ANLODIPINA BESILATO  5MG; LOSARTAN  75MG; ATENOLOL  25MG; CLORTALIDONA  25MG; INDAPAMIDA 1/10  1MG,184.4923137,108.0,CAP,5,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-15 13:31:05
4804,60 CAP | HEXANICOTINATO DE INOSITOL  150MG; COENZIMA Q10 INT  100MG,113.69617199999999,129.5,CAP,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:30:19
4805,100 CP  | IMUNO AZ  100UN,1220.22257,347.0,CP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:30:15
4806,10 G   | OLEO DE CALENDULA  2%; OLEO DE MELALEUCA  2%; CENTELLA ASIATICA EXT GLICOLIC  2%; CASTANHA DA INDIA EXT GLICOLIC  2%; ALANTOINA  2%; VITAMINA A TOPICA  5000UI; VITAMINA E OLEOSA ORAL  2%; ALOE VERA   2%; OLEO DE ROSA MOSQUETA  2%; NAFAZOLINA 0.200%; BIORUSOL  1%; ALFA BISABOLOL  1%; BASE REGENERADORA  10G,6.07550216,40.0,G,13,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:30:15
4807,120 ML  | VEGF  1%; AUXINA TRICOGENA  5%; BIOEX CAPILAR  5%; AFGF  1%; COOPER PEPTIDEO 1.500%; MINOXIDIL  5%; SOL CAPILAR  120ML,176.99471742,152.5,ML,7,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-15 13:29:18
4808,60 CAP | BETERRABA PO  500MG,171.72,36.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:29:18
4809,60 CAP | CAFEINA BASE ANIDRA  50MG; MOROSIL  200MG; TRANSRESVERATROL  125MG; RASPBERRY KETONE  120MG; EGCG PURE  150MG; CAPSIATE  8MG; GENGIBRE PO  250MG; CINNAMOMUM  275MG,523.6445877,343.5,CAP,8,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:29:14
4810,8 ML  | CARB CALCIO  10%; OL ESSENCIAL CRAVO 0.500%; FORMOL *  5%; OL MELALEUCA 0.500%; BASE ESMALTE  8ML,12.716098728,22.0,ML,5,A89517D4-7EDA-4AB2-9A3B-09BC08963204,4,0,2020-07-15 13:28:25
4811,60 CAP | MULUNGU  200MG,4.108704,21.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:28:18
4812,12 CAP | VITAMINA D LIQ CAP ACIMA 15MIL  50000UI,16.38,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:28:14
4813,30 G   | ESTRADIOL BASE BIOIDENTIC 1:10 1.500MG; ESTRIOL BASE 1:10  5MG; PROGESTERONA BASE  40MG; VEICULO ULTRA ABSOR HORMONAL  1G,3334.93415091,131.9,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-15 13:28:14
4814,60 ML  | CLOBETASOL 0.050%; D PANTENOL  5%; VIT E OLEOSA 0.500%; DMSO  10%; AMISOL TRIO 0.500%; LOCAO CAPILAR  60ML,19.431689249999998,41.0,ML,6,BA0DA2D8-0657-4463-8E5F-178B823F2A67,4,0,2020-07-15 13:28:05
4815,60 CAP | TADALAFILA  5MG,23.259287999999998,55.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:27:18
4816,120 CAP | PICOLINATO DE CROMO  350MCG,3.948,38.3,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:27:18
4817,30 UN  | TRANSRESVERATROL  50MG; AROMA MORANGO LIQ S/ COR 0.300%; BASE PASTILHA SUBLINGUAL  1UN,2103.5253933000004,68.3,UN,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-15 13:27:14
4818,60 CAP | ORLISTAT  120MG,125.01140400000001,143.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:27:14
4819,60 CAP | L METILFOLATO  7.500MG,301.60722465000003,300.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:26:14
4820,30 CAP | PARACASEI LACTOBACILLUS   100MG; RHAMNOSUS LACTOBACILLUS  100MG; PLANTARUM LACTOBACILLUS  300MG; GASSERI LACTOBACILLUS  500MG; BIFIDOBACTERIUM LACTIS  300MG; XOS (XILOOLIGOSSACARIDEOS)  200MG,99.970482,121.4,CAP,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:26:14
4821,200 G   | COLD CREAM  200G,176.29736,53.0,G,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:25:18
4822,60 CAP | COLAGENO TIPO 2  40MG,65.76275999999999,91.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:25:14
4823,60 CAP | VITAMINA D3 1:100  10000UI; VITAMINA K2 MK7  200MCG; MAGNESIO DIMALATO  350MG; CITRATO DE MAGNESIO  250MG,45.644466,111.7,CAP,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-15 13:25:14
4824,60 CAP | VIT D3 (CAPS)*  2000UI; MAGNESIO QUELADO*  200MG,21.064055999999997,65.5,CAP,2,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,4,0,2020-07-15 13:25:09
4825,120 CAP | GINKGO BILOBA 24% (E.S)  80MG,46.782336,23.0,CAP,1,B90E54F8-2F77-4EAE-8073-58E64AF4E7BB,0,0,2020-07-15 13:24:51
4826,30 G   | NIACINAMIDA  5%; LACTOKINE FLUID  1%; BELIDES  3%; FLUTAMIDA  2%; SAW PALMETO   3%; CIPROTERONA   3%;  SERUM   30G,126.90384696000001,148.0,G,7,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:24:14
4827,60 CAP | VITAMINA A   300UI,0.03564,43.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:24:14
4828,120 CAP | CALCIO  500MG,73.01772000000001,102.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:24:14
4829,200 ML  | ZINCIDONE 0.500%; EXT GL ALOE VERA  5%; EXT GL CALENDULA  2%; REPAIR COMPLEX  1%; AMINOACIDOS DO LEITE 0.500%; OL MELALEUCA 0.500%; ZETESOL ZN  40%; BASE SHAMPOO PEROLADO P  200ML,29.246444699999998,142.0,ML,8,BA0DA2D8-0657-4463-8E5F-178B823F2A67,4,0,2020-07-15 13:24:05
4830,30 CAP | MELOXICAM  5MG; CARISOPRODOL  100MG; DIACEREINA  50MG; CODEINA  10MG; FAMOTIDINA  30MG; PARACETAMOL  300MG,83.203659,78.0,CAP,6,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-15 13:24:05
4831,120 CAP | LOSARTAN  60MG; ANLODIPINA BESILATO  5MG; ATENOLOL  25MG; HIDROCLOROTIAZIDA  25MG,240.2009004,147.0,CAP,4,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-15 13:24:05
4832,30 CAP | TADALAFILA  10MG; ARGININA  ASPARTATO 50%  500MG,43.573848,44.0,CAP,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:23:18
4833,8 CAP | VITAMINA D  50000UI,5.92,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:23:14
4834,30 CAP | PICNOGENOL  50MG,10.5929775,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:23:14
4835,60 CAP | VITAMINA D   7000UI,6.216,43.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:23:14
4836,30 CAP | RHODIOLA ROSEA EXT SECO  300MG,29.803031999999998,51.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:22:14
4837,30 CAP | VITAMINA K2 PÓ  120MCG,11.0815488,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-15 13:22:14
4838,8 CAP | IVERMECTINA  6MG,4.47313824,35.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:21:18
4839,30 CAP | OCITOCINA DIL.1:100% INT  10UI,6.708366000000001,39.99,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:21:18
4840,60 CAP | VITAMINA A  20000UI; SERENOA REPENS  350MG; VITAMINA B5  300MG,82.20004200000001,107.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:21:14
4841,120 CAP | VITAMINA D3 1:100  10000UI; VITAMINA A  1000UI; ZINCO QUELADO  15MG; VITAMINA C  500MG; MAGNESIO DIMALATO  400MG,143.2037184,161.3,CAP,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:21:14
4842,120 CAP | VITAMINA D3 1:100  10000UI; VITAMINA A  1000UI; ZINCO QUELADO  15MG; VITAMINA C  500MG; MAGNESIO DIMALATO  400MG,143.2037184,161.0,CAP,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:21:14
4843,100 ML  | MINOXIDIL   5%; D PANTENOL   2%; LOCAO CAPILAR   100ML,44.579184000000005,58.0,ML,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:20:14
4844,30 ENV | ACIDO FOLICO  1MG; BIOTINA  1MG; COLINA   300MG; INOSITOL  300MG; VITAMINA A  1000UI; VITAMINA D3   5000UI; VITAMINA E  200UI; VITAMINA K   125MCG; VIT B1  10MG; VIT B2  15MG; VITAMINA B3  20MG; VITAMINA B5  15MG; VITAMINA B6  10MG; VITAMINA B12  500MCG; VITAMINA C   200MG; BORO  3MG; CALCIO   250MG; COBRE   2MG; CROMO GTF  200MCG; FERRO   10MG; MAGNESIO  125MG; MANGANES   2MG; MOLIBDENIO   200MCG; SELENIO   55MCG; VANADIO   20MCG; ZINCO  20MG; SABOR LARANJA  1G; SACHES 4.500G,115.87210442999998,138.0,ENV,28,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-15 13:19:14
4845,90 CAP | VITAMINA D  5000UI,6.659999999999999,48.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:19:14
4846,20 G   | AC RETINOICO 1% DILUI 0.025%; HIDROQUINONA  3%; DEXAMETASONA ACET.1%-EXTERNO 0.100%; ALFA BISABOLOL  1%; LOCAO CREMOSA  20ML,5.444691691999999,31.0,G,5,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-15 13:18:18
4847,60 CAP | CARQUEJA  50MG; CASCARA SAGRADA  50MG; CAVALINHA  75MG; ESPINHEIRA SANTA  50MG; FUCUS  50MG; GELATINA  50MG; SENE EXTRATO SECO  50MG; SPIRULINA  75MG,32.753187000000004,44.0,CAP,8,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:18:18
4848,60 CAP | DIACEREINA  40MG; COLAGENO TIPO 2  40MG,116.76816,140.1,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:18:14
4849,120 CAP | BUPROPIONA    120MG,56.09518560000001,82.0,CAP,1,566BCD73-9E5D-483B-A430-0B6E29C4CF00,0,0,2020-07-15 13:18:11
4850,120 CAP | ORLISTAT PO  60MG; ESPIRONOLACTONA  25MG; CITRUS AURANTIUM  300MG,236.593818,202.0,CAP,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:17:18
4851,20 G   | UREIA  40%; AC.SALICILICO  8%; CREME LANETTE  20G,0.8813696000000001,28.0,G,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:17:18
4852,30 G   | TESTOSTERONA BASE 7.500%; TREHALOSE 1%/LIP02 1%/BIOLIPID  1G,2688.74505,112.55,G,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-15 13:17:14
4853,100 ML  | SOLUCAO DE MINOXIDIL 5%  5%,46.388883,59.0,ML,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-15 13:17:13
4854,30 CAP | COLAGENO TIPO II  40MG; DULOXETINA  20MG; DIACEREINA  50MG,99.948363,129.6,CAP,3,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-15 13:16:25
4855,60 CAP | DUTASTERIDA 0.500MG,38.79001992,65.0,CAP,1,566BCD73-9E5D-483B-A430-0B6E29C4CF00,0,0,2020-07-15 13:16:11
4856,30 CAP | BETAINA  300MG,8.108991,39.0,CAP,1,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-15 13:16:05
4857,60 CAP | TAMOXIFENO  20MG; SILIMARINA  100MG; METIONINA  100MG,100.697622,67.0,CAP,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:15:18
4858,120 CAP | VITAMINA D3  10000UI; VITAMINA K2 MK7  100MCG,18.174,84.0,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:15:14
4859,30 ML  | NOPIGMERIN  3%; LIFTONIN XPRESS  3%; BEAUTIFEYE 1.500%; CAFEISILANE C 1.500%; AC HIALURONICO  5%; SERUM EYES  30ML,8.57338335,49.98,ML,6,2011EEE7-C45F-4705-B88A-8AB964969103,4,0,2020-07-15 13:15:07
4860,30 CAP | MAGNESIO L-TREONATO  200MG,14.580072,40.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:14:13
4861,30 CAP | TRIBULUS TERRESTRIS  300MG; MACA PERUANA  200MG; TURKESTERONE  300MG; LONG JACK  100MG; MAGNESIO QUELADO  200MG; ZINCO QUELADO  10MG; VIT B2  20MG; ARGININA  300MG; METILCOBALAMINA  500MCG; METILFOLATO  500MCG,104.15553840000001,95.0,CAP,10,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-15 13:14:07
4862,60 CAP | AMORA EXT SECO  500MG,27.220860000000002,48.0,CAP,1,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-15 13:14:05
4863,60 CAP | PHOLIAMAGRA  200MG,35.886744,62.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:13:13
4864,90 CAP | MELATONINA   10MG,219.7797768,239.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-15 13:13:13
4865,60 CAP | VITAMINA D  7000UI,6.216,43.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:13:13
4866,60 CAP | T3  25MCG; T4   50MCG,9.0513645,37.0,CAP,2,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-15 13:13:07
4867,10 CAP | SINACTAZE FITASE  3000UI; ZINCO CITRATO  50MG,268.734904,49.14,CAP,2,2011EEE7-C45F-4705-B88A-8AB964969103,0,0,2020-07-15 13:13:07
4868,15 CAP | IVERMECTINA  6MG,8.3871342,42.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:12:18
4869,120 CAP | CARQUEJA  50MG; CASCARA SAGRADA  50MG; CAVALINHA  75MG; ESPINHEIRA SANTA  50MG; FUCUS  50MG; GELATINA  50MG; SENE EXTRATO SECO  50MG; SPIRULINA  75MG,65.50637400000001,60.0,CAP,8,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:12:18
4870,60 CAP | FLUOXETINA  10MG; CLORDIAZEPOXIDO  1MG; HIDROCLOROTIAZIDA 12.500MG; CASCARA SAGRADA  180MG; CENTELLA ASIATICA  80MG; FUCUS VESICULOSUS PO  180MG; VITAMINA C  80MG; SENE  160MG; CORIANDRUM SATIVUM  60MG,62.33584199999999,88.0,CAP,9,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:12:14
4871,60 CAP | ORLISTAT  120MG,125.01140400000001,144.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-15 13:12:14
4872,120 CAP | RHODIOLA ROSEA   154MG; CROCUS SATIVUS  15MG,86.57315603999999,108.0,CAP,2,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-15 13:12:08
4873,60 CAP | ROSUVASTATINA CALCICA  10MG,47.191098,57.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:11:20
4874,60 CAP | PASSIFLORA  200MG,11.806668,21.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4875,100 G   | COLAGENO (USO EXT)  5%; ELASTINA  5%; VITAMINA E OLEOSA EXT  2%; VITAMINA A OLEOSA PURA  1000UI; OLEO SILICONE  3%; CREME HIDRATANTE  100G,235.1483622,44.5,G,6,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4876,30 ML  | OLEO ROSA MOSQUETA  30ML,56.1512763,28.5,ML,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:11:20
4877,60 ML  | MINOXIDIL  5%; PROPILENOGLICOL  2%; LOCAO CAPILAR  60ML,24.10230576,35.5,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4878,8 CAP | IVERMECTINA  6MG,4.47313824,35.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4879,30 CAP | CETIRIZINE  10MG,16.380000000000003,22.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4880,60 CAP | ORLISTAT PO  120MG,125.01140400000001,73.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4881,30 CAP | UC-II  20MG,59.19564,63.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4882,4 CAP | IVERMECTINA  6MG,2.23656912,22.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4883,30 CAP | MELATONINA  5MG,36.6299628,31.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-15 13:11:20
4884,40 G   | AC.TIOGLICOLICO  3%; AC.TRANEXAMICO INT E EXT  3%; HIDROQUINONA  3%; CREME LANETTE  40G,3.477897,55.0,G,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:11:20
4885,60 CAP | NIMESULIDE  100MG; ALOPURINOL  150MG; CIMETIDINA  100MG; PREDNISONA 0.800MG,66.22074648,52.0,CAP,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4886,150 G   | DICLOFENACO EXT  5%; AMITRIPTILINA  5%; GABAPENTINA  5%; LIDOCAINA BASE EXT  5%; CREME - CASA VERDE  150G,399.41203725,152.5,G,5,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-15 13:11:20
4887,180 CAP | MACA  500MG; IOIMBINA  5MG; TADALAFILA  8MG,406.51586999999995,174.0,CAP,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4888,30 CAP | RHODIOLA ROSEA EXT SECO  170MG; ASHWAGANDHA  150MG; EXSELEN  200MCG,29.5483308,59.99,CAP,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4889,60 CAP | DIACEREINA  35MG; CICLOBENZAPRINA HCL 2.500MG; MELOXICAM 7.500MG; FAMOTIDINA  20MG,89.237055,54.0,CAP,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4890,60 CAP | ORLISTAT PO  120MG; CENTELLA ASIATICA EXT SECO  100MG; ASIATICOSIDE 40%  20MG; GARCINIA CAMBOGIA  200MG; COENTRO  200MG; PICOLINATO CROMO  250MCG; SENE EXTRATO SECO  500MG,223.29357960000002,125.0,CAP,7,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4891,120 CAP | TRIBULUS TERRESTRIS  40%  500MG,72.924,66.75,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4892,120 CAP | DL-METIONINA  200MG; L-CISTEINA  100MG; COLAGENO HIDROLIZADO  25MG; PANTOTENATO DE CALCIO  25MG; VITAMINA B2  1MG; VITAMINA B6  10MG; VITAMINA E PO  3MG; CISTINA-L  25MG; SILICIO ORGANICO  5MG; MSM  150MG; BIOTINA DIL. 10% INT  200MCG,114.78741275999998,70.5,CAP,11,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4893,60 CAP | ORLISTAT PO  120MG,125.01140400000001,72.83,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4894,60 CAP | BICARBONATO DE SODIO  1G,7.792184400000001,55.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4895,60 CAP | MOROSIL  500MG,221.58498,208.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4896,100 ML  | EXT GLICOL CALENDULA  10%; AGUA DESTILADA  100ML,7.104596,27.0,ML,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4897,30 ENV | FOLLIDRONE  3G; BASE EFERVESCENTE LARANJA 1.500G,273.41331236999997,196.5,ENV,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4898,12 CAP | VITAMINA B12 DIL.1:100%  1000MCG,3.4799999999999995,28.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4899,60 CAP | COLAGENO TIPO 2  40MG,65.76275999999999,132.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4900,100 CAP | CLORETO MAGNESIO  500MG,21.64545,39.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4901,30 CAP | CURCUMA  500MG,46.6665,72.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4902,4 CAP | IVERMECTINA  6MG,2.23656912,19.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
4903,60 CAP | LOSARTAM POTASSICO  50MG,70.84013999999999,41.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-15 13:11:20
